SPECIES_NAME_ID,NWCA_NAME,SYMBOL,COC_reg,CREG,SCIENTIFIC_NAME,CVal,NWCA_CVAL,CVAL_final,COC_diff,Updated
45064,JUNCUS NODOSUS,JUNO2,83,NY_GLHL,JUNCUS NODOSUS,4,4,4,0,
45075,JUNCUS PELOCARPUS,JUPE,58,ME_NAAMH,JUNCUS PELOCARPUS,6,6,6,0,
45075,JUNCUS PELOCARPUS,JUPE,82,ME_NBPH,JUNCUS PELOCARPUS,5,5,5,0,
45075,JUNCUS PELOCARPUS,JUPE,58,VT_NAAMH,JUNCUS PELOCARPUS,6,6,6,0,
45075,JUNCUS PELOCARPUS,JUPE,WI,WI,JUNCUS PELOCARPUS,8,8,8,0,
45108,JUNCUS STYGIUS,JUST,WI,WI,JUNCUS STYGIUS,10,10,10,0,
45117,JUNCUS TENUIS,JUTE,IN,IN,JUNCUS TENUIS,0,1,0,-1,
45117,JUNCUS TENUIS,JUTE,58,ME_NAAMH,JUNCUS TENUIS,2,2,2,0,
45117,JUNCUS TENUIS,JUTE,MI,MI,JUNCUS TENUIS,1,1,1,0,
45117,JUNCUS TENUIS,JUTE,MN,MN,JUNCUS TENUIS,1,1,1,0,
45117,JUNCUS TENUIS,JUTE,83,NY_GLHL,JUNCUS TENUIS,1,1,1,0,
45117,JUNCUS TENUIS,JUTE,58,NY_NAAMH,JUNCUS TENUIS,2,2,2,0,
45117,JUNCUS TENUIS,JUTE,61,OH_APG,JUNCUS TENUIS,1,1,1,0,
45117,JUNCUS TENUIS,JUTE,61,PA_APG,JUNCUS TENUIS,1,1,1,0,
45117,JUNCUS TENUIS,JUTE,59,RI_NCZ,JUNCUS TENUIS,2,2,2,0,
45117,JUNCUS TENUIS,JUTE,83,VT_GLHL,JUNCUS TENUIS,1,1,1,0,
45117,JUNCUS TENUIS,JUTE,58,VT_NAAMH,JUNCUS TENUIS,2,2,2,0,
45117,JUNCUS TENUIS,JUTE,WI,WI,JUNCUS TENUIS,1,1,1,0,
45200,JUNIPERUS COMMUNIS,JUCO6,82,ME_NBPH,JUNIPERUS COMMUNIS,3,3,3,0,
45281,JUNIPERUS VIRGINIANA,JUVI,58,NJ,JUNIPERUS VIRGINIANA,3,2,3,1,
45410,KALMIA ANGUSTIFOLIA,KAAN,59,CT_NCZ,KALMIA ANGUSTIFOLIA,5,5,5,0,
45410,KALMIA ANGUSTIFOLIA,KAAN,59,MA_NCZ,KALMIA ANGUSTIFOLIA,5,5,5,0,
45410,KALMIA ANGUSTIFOLIA,KAAN,58,ME_NAAMH,KALMIA ANGUSTIFOLIA,5,5,5,0,
45410,KALMIA ANGUSTIFOLIA,KAAN,82,ME_NBPH,KALMIA ANGUSTIFOLIA,4,4,4,0,
45410,KALMIA ANGUSTIFOLIA,KAAN,59,ME_NCZ,KALMIA ANGUSTIFOLIA,5,5,5,0,
45410,KALMIA ANGUSTIFOLIA,KAAN,58,NH_NAAMH,KALMIA ANGUSTIFOLIA,5,5,5,0,
45410,KALMIA ANGUSTIFOLIA,KAAN,58,NY_NAAMH,KALMIA ANGUSTIFOLIA,5,5,5,0,
45410,KALMIA ANGUSTIFOLIA,KAAN,60,NY_OTH,KALMIA ANGUSTIFOLIA,8,6,8,2,
45410,KALMIA ANGUSTIFOLIA,KAAN,62,PA_AP,KALMIA ANGUSTIFOLIA,8,8,8,0,
45415,KALMIA LATIFOLIA,KALA,59,CT_NCZ,KALMIA LATIFOLIA,5,5,5,0,
45415,KALMIA LATIFOLIA,KALA,60,NY_OTH,KALMIA LATIFOLIA,5,4,5,1,
45415,KALMIA LATIFOLIA,KALA,62,PA_AP,KALMIA LATIFOLIA,5,5,5,0,
45415,KALMIA LATIFOLIA,KALA,59,RI_NCZ,KALMIA LATIFOLIA,5,5,5,0,
45421,KALMIA POLIFOLIA,KAPO,58,ME_NAAMH,KALMIA POLIFOLIA,9,9,9,0,
45421,KALMIA POLIFOLIA,KAPO,82,ME_NBPH,KALMIA POLIFOLIA,8,8,8,0,
45421,KALMIA POLIFOLIA,KAPO,MI,MI,KALMIA POLIFOLIA,10,10,10,0,
45421,KALMIA POLIFOLIA,KAPO,MN,MN,KALMIA POLIFOLIA,9,9,9,0,
45421,KALMIA POLIFOLIA,KAPO,58,NH_NAAMH,KALMIA POLIFOLIA,9,9,9,0,
45421,KALMIA POLIFOLIA,KAPO,58,NY_NAAMH,KALMIA POLIFOLIA,9,9,9,0,
45421,KALMIA POLIFOLIA,KAPO,WI,WI,KALMIA POLIFOLIA,10,10,10,0,
45948,LACTUCA,LACTU,59,CT_NCZ,,NA,0,0,NA,
45948,LACTUCA,LACTU,58,ME_NAAMH,,NA,0,0,NA,
45948,LACTUCA,LACTU,MN,MN,,NA,3,3,NA,
45948,LACTUCA,LACTU,61,PA_APG,,NA,3,3,NA,
45948,LACTUCA,LACTU,WI,WI,,NA,3,3,NA,
45950,LACTUCA BIENNIS,LABI,59,CT_NCZ,LACTUCA BIENNIS,2,2,2,0,
45950,LACTUCA BIENNIS,LABI,MI,MI,LACTUCA BIENNIS,2,2,2,0,
45950,LACTUCA BIENNIS,LABI,MN,MN,LACTUCA BIENNIS,3,3,3,0,
45950,LACTUCA BIENNIS,LABI,58,VT_NAAMH,LACTUCA BIENNIS,3,3,3,0,
45950,LACTUCA BIENNIS,LABI,WI,WI,LACTUCA BIENNIS,3,3,3,0,
45953,LACTUCA CANADENSIS,LACA,MI,MI,LACTUCA CANADENSIS,2,2,2,0,
45953,LACTUCA CANADENSIS,LACA,58,NH_NAAMH,LACTUCA CANADENSIS,2,2,2,0,
45959,LACTUCA FLORIDANA,LAFL,IN,IN,LACTUCA FLORIDANA,5,5,5,0,
90904,LAMIACEAE,LAMIAC,MI,MI,,NA,Und,Und,NA,
90904,LAMIACEAE,LAMIAC,MN,MN,,NA,Und,Und,NA,
46061,LAMIASTRUM GALEOBDOLON,LAGA2,58,NJ,,NA,0,0,NA,
46199,LAPORTEA CANADENSIS,LACA3,MI,MI,LAPORTEA CANADENSIS,4,4,4,0,
46199,LAPORTEA CANADENSIS,LACA3,MN,MN,LAPORTEA CANADENSIS,3,3,3,0,
46199,LAPORTEA CANADENSIS,LACA3,83,NY_GLHL,LAPORTEA CANADENSIS,8,8,8,0,
46199,LAPORTEA CANADENSIS,LACA3,61,OH_APG,LAPORTEA CANADENSIS,6,5,6,1,
46199,LAPORTEA CANADENSIS,LACA3,WI,WI,LAPORTEA CANADENSIS,4,4,4,0,
46242,LAPSANA COMMUNIS,LACO3,83,NY_GLHL,LAPSANA COMMUNIS,0,0,0,0,
46242,LAPSANA COMMUNIS,LACO3,58,VT_NAAMH,LAPSANA COMMUNIS,0,0,0,0,
46252,LARIX LARICINA,LALA,58,ME_NAAMH,LARIX LARICINA,5,5,5,0,
46252,LARIX LARICINA,LALA,82,ME_NBPH,LARIX LARICINA,4,4,4,0,
46252,LARIX LARICINA,LALA,MI,MI,LARIX LARICINA,5,5,5,0,
46252,LARIX LARICINA,LALA,MN,MN,LARIX LARICINA,7,7,7,0,
46252,LARIX LARICINA,LALA,58,NH_NAAMH,LARIX LARICINA,5,5,5,0,
46252,LARIX LARICINA,LALA,83,NY_GLHL,LARIX LARICINA,5,5,5,0,
46252,LARIX LARICINA,LALA,58,NY_NAAMH,LARIX LARICINA,5,5,5,0,
46252,LARIX LARICINA,LALA,83,VT_GLHL,LARIX LARICINA,5,5,5,0,
46252,LARIX LARICINA,LALA,58,VT_NAAMH,LARIX LARICINA,5,5,5,0,
46252,LARIX LARICINA,LALA,WI,WI,LARIX LARICINA,8,8,8,0,
46466,LATHYRUS PALUSTRIS,LAPA4,IN,IN,LATHYRUS PALUSTRIS,7,7,7,0,
46466,LATHYRUS PALUSTRIS,LAPA4,MI,MI,LATHYRUS PALUSTRIS,7,7,7,0,
46466,LATHYRUS PALUSTRIS,LAPA4,MN,MN,LATHYRUS PALUSTRIS,6,6,6,0,
46466,LATHYRUS PALUSTRIS,LAPA4,WI,WI,LATHYRUS PALUSTRIS,5,5,5,0,
46517,LATHYRUS VENOSUS,LAVE,MN,MN,LATHYRUS VENOSUS,6,6,6,0,
47513,LEDUM GROENLANDICUM,LEGR,58,ME_NAAMH,LEDUM GROENLANDICUM,7,7,7,0,
47513,LEDUM GROENLANDICUM,LEGR,82,ME_NBPH,LEDUM GROENLANDICUM,8,8,8,0,
47513,LEDUM GROENLANDICUM,LEGR,MI,MI,,NA,8,8,NA,
47513,LEDUM GROENLANDICUM,LEGR,MN,MN,LEDUM GROENLANDICUM,8,8,8,0,
47513,LEDUM GROENLANDICUM,LEGR,58,NH_NAAMH,LEDUM GROENLANDICUM,7,7,7,0,
47513,LEDUM GROENLANDICUM,LEGR,58,NY_NAAMH,LEDUM GROENLANDICUM,7,7,7,0,
47513,LEDUM GROENLANDICUM,LEGR,WI,WI,LEDUM GROENLANDICUM,8,8,8,0,
47524,LEERSIA ORYZOIDES,LEOR,58,CT_NAAMH,LEERSIA ORYZOIDES,5,5,5,0,
47524,LEERSIA ORYZOIDES,LEOR,59,CT_NCZ,LEERSIA ORYZOIDES,4,4,4,0,
47524,LEERSIA ORYZOIDES,LEOR,IN,IN,LEERSIA ORYZOIDES,2,2,2,0,
47524,LEERSIA ORYZOIDES,LEOR,59,MA_NCZ,LEERSIA ORYZOIDES,4,4,4,0,
47524,LEERSIA ORYZOIDES,LEOR,82,ME_NBPH,LEERSIA ORYZOIDES,5,5,5,0,
47524,LEERSIA ORYZOIDES,LEOR,59,ME_NCZ,LEERSIA ORYZOIDES,4,4,4,0,
47524,LEERSIA ORYZOIDES,LEOR,MI,MI,LEERSIA ORYZOIDES,3,3,3,0,
47524,LEERSIA ORYZOIDES,LEOR,MN,MN,LEERSIA ORYZOIDES,3,3,3,0,
47524,LEERSIA ORYZOIDES,LEOR,58,NH_NAAMH,LEERSIA ORYZOIDES,5,5,5,0,
47524,LEERSIA ORYZOIDES,LEOR,59,NH_NCZ,LEERSIA ORYZOIDES,4,4,4,0,
47524,LEERSIA ORYZOIDES,LEOR,83,NY_GLHL,LEERSIA ORYZOIDES,6,6,6,0,
47524,LEERSIA ORYZOIDES,LEOR,58,NY_NAAMH,LEERSIA ORYZOIDES,5,5,5,0,
47524,LEERSIA ORYZOIDES,LEOR,61,OH_APG,LEERSIA ORYZOIDES,3,3,3,0,
47524,LEERSIA ORYZOIDES,LEOR,62,PA_AP,LEERSIA ORYZOIDES,3,3,3,0,
47524,LEERSIA ORYZOIDES,LEOR,60,PA_APG,LEERSIA ORYZOIDES,3,3,3,0,
47524,LEERSIA ORYZOIDES,LEOR,61,PA_APG,LEERSIA ORYZOIDES,3,3,3,0,
47524,LEERSIA ORYZOIDES,LEOR,83,PA_OTH,LEERSIA ORYZOIDES,6,3,6,3,
47524,LEERSIA ORYZOIDES,LEOR,59,RI_NCZ,LEERSIA ORYZOIDES,4,4,4,0,
47524,LEERSIA ORYZOIDES,LEOR,83,VT_GLHL,LEERSIA ORYZOIDES,6,6,6,0,
47524,LEERSIA ORYZOIDES,LEOR,58,VT_NAAMH,LEERSIA ORYZOIDES,5,5,5,0,
47524,LEERSIA ORYZOIDES,LEOR,WI,WI,LEERSIA ORYZOIDES,3,3,3,0,
47525,LEERSIA VIRGINICA,LEVI2,59,CT_NCZ,LEERSIA VIRGINICA,4,4,4,0,
47525,LEERSIA VIRGINICA,LEVI2,IN,IN,LEERSIA VIRGINICA,4,4,4,0,
47525,LEERSIA VIRGINICA,LEVI2,MI,MI,LEERSIA VIRGINICA,5,5,5,0,
47525,LEERSIA VIRGINICA,LEVI2,61,OH_APG,LEERSIA VIRGINICA,3,3,3,0,
47525,LEERSIA VIRGINICA,LEVI2,62,PA_AP,LEERSIA VIRGINICA,3,3,3,0,
47525,LEERSIA VIRGINICA,LEVI2,61,PA_APG,LEERSIA VIRGINICA,3,3,3,0,
47525,LEERSIA VIRGINICA,LEVI2,83,VT_GLHL,LEERSIA VIRGINICA,6,6,6,0,
47525,LEERSIA VIRGINICA,LEVI2,WI,WI,LEERSIA VIRGINICA,5,5,5,0,
47594,LEMNA,LEMNA,82,ME_NBPH,,NA,3,3,NA,
47594,LEMNA,LEMNA,83,NY_GLHL,,NA,5,5,NA,
47594,LEMNA,LEMNA,58,NY_NAAMH,,NA,5,5,NA,
47594,LEMNA,LEMNA,61,PA_APG,,NA,5,5,NA,
47594,LEMNA,LEMNA,83,PA_OTH,,NA,5,5,NA,
47602,LEMNA MINOR,LEMI3,59,CT_NCZ,LEMNA MINOR,2,2,2,0,
47602,LEMNA MINOR,LEMI3,IN,IN,LEMNA MINOR,3,3,3,0,
47602,LEMNA MINOR,LEMI3,59,MA_NCZ,LEMNA MINOR,2,2,2,0,
47602,LEMNA MINOR,LEMI3,MI,MI,LEMNA MINOR,5,5,5,0,
47602,LEMNA MINOR,LEMI3,MN,MN,LEMNA MINOR,5,5,5,0,
47602,LEMNA MINOR,LEMI3,59,NH_NCZ,LEMNA MINOR,2,2,2,0,
47602,LEMNA MINOR,LEMI3,83,NY_GLHL,LEMNA MINOR,2,2,2,0,
47602,LEMNA MINOR,LEMI3,58,NY_NAAMH,LEMNA MINOR,3,3,3,0,
47602,LEMNA MINOR,LEMI3,61,OH_APG,LEMNA MINOR,4,4,4,0,
47602,LEMNA MINOR,LEMI3,59,RI_NCZ,LEMNA MINOR,2,2,2,0,
47602,LEMNA MINOR,LEMI3,83,VT_GLHL,LEMNA MINOR,2,2,2,0,
47602,LEMNA MINOR,LEMI3,58,VT_NAAMH,LEMNA MINOR,3,3,3,0,
47602,LEMNA MINOR,LEMI3,WI,WI,LEMNA MINOR,4,4,4,0,
47614,LEMNA TRISULCA,LETR,IN,IN,LEMNA TRISULCA,6,6,6,0,
47614,LEMNA TRISULCA,LETR,MN,MN,LEMNA TRISULCA,5,5,5,0,
47614,LEMNA TRISULCA,LETR,61,OH_APG,LEMNA TRISULCA,7,7,7,0,
47615,LEMNA TURIONIFERA,LETU2,MI,MI,,NA,5,5,NA,
47615,LEMNA TURIONIFERA,LETU2,MN,MN,LEMNA TURIONIFERA,1,1,1,0,
48619,LEUCANTHEMUM VULGARE,LEVU,58,ME_NAAMH,LEUCANTHEMUM VULGARE,0,0,0,0,
48619,LEUCANTHEMUM VULGARE,LEVU,MI,MI,,NA,0,0,NA,
48619,LEUCANTHEMUM VULGARE,LEVU,83,NY_GLHL,LEUCANTHEMUM VULGARE,0,0,0,0,
48619,LEUCANTHEMUM VULGARE,LEVU,58,VT_NAAMH,LEUCANTHEMUM VULGARE,0,0,0,0,
48748,LEYMUS,LEYMU,58,VT_NAAMH,,NA,5,5,NA,
48989,LIGUSTRUM,LIGUS2,MI,MI,,NA,0,0,NA,
49002,LIGUSTRUM SINENSE,LISI,59,CT_NCZ,LIGUSTRUM SINENSE,0,0,0,0,
49005,LIGUSTRUM VULGARE,LIVU,58,CT_NAAMH,LIGUSTRUM VULGARE,0,0,0,0,
49005,LIGUSTRUM VULGARE,LIVU,59,CT_NCZ,LIGUSTRUM VULGARE,0,0,0,0,
49005,LIGUSTRUM VULGARE,LIVU,IN,IN,LIGUSTRUM VULGARE,0,0,0,0,
49005,LIGUSTRUM VULGARE,LIVU,59,MA_NCZ,LIGUSTRUM VULGARE,0,0,0,0,
49005,LIGUSTRUM VULGARE,LIVU,58,NJ,LIGUSTRUM VULGARE,0,0,0,0,
49005,LIGUSTRUM VULGARE,LIVU,83,NY_GLHL,LIGUSTRUM VULGARE,0,0,0,0,
49005,LIGUSTRUM VULGARE,LIVU,59,RI_NCZ,LIGUSTRUM VULGARE,0,0,0,0,
49020,LILIUM,LILIU,59,CT_NCZ,,NA,6,6,NA,
49020,LILIUM,LILIU,59,RI_NCZ,,NA,6,6,NA,
49026,LILIUM CANADENSE,LICA3,82,ME_NBPH,LILIUM CANADENSE,6,6,6,0,
49026,LILIUM CANADENSE,LICA3,58,NH_NAAMH,LILIUM CANADENSE,6,6,6,0,
49026,LILIUM CANADENSE,LICA3,59,RI_NCZ,LILIUM CANADENSE,6,6,6,0,
49026,LILIUM CANADENSE,LICA3,58,VT_NAAMH,LILIUM CANADENSE,6,6,6,0,
49066,LILIUM MICHIGANENSE,LIMI9,MI,MI,LILIUM MICHIGANENSE,5,5,5,0,
49066,LILIUM MICHIGANENSE,LIMI9,MN,MN,LILIUM MICHIGANENSE,7,7,7,0,
49082,LILIUM PHILADELPHICUM,LIPH,MN,MN,,NA,9,9,NA,
49082,LILIUM PHILADELPHICUM,LIPH,59,RI_NCZ,LILIUM PHILADELPHICUM,6,6,6,0,
49369,LINDERA BENZOIN,LIBE3,59,CT_NCZ,LINDERA BENZOIN,5,5,5,0,
49369,LINDERA BENZOIN,LIBE3,IN,IN,LINDERA BENZOIN,5,5,5,0,
49369,LINDERA BENZOIN,LIBE3,59,MA_NCZ,LINDERA BENZOIN,5,5,5,0,
49369,LINDERA BENZOIN,LIBE3,MI,MI,LINDERA BENZOIN,7,7,7,0,
49369,LINDERA BENZOIN,LIBE3,59,NH_NCZ,LINDERA BENZOIN,5,5,5,0,
49369,LINDERA BENZOIN,LIBE3,58,NJ,LINDERA BENZOIN,6,5,6,1,
49369,LINDERA BENZOIN,LIBE3,83,NY_GLHL,LINDERA BENZOIN,7,7,7,0,
49369,LINDERA BENZOIN,LIBE3,61,OH_APG,LINDERA BENZOIN,5,5,5,0,
49369,LINDERA BENZOIN,LIBE3,61,PA_APG,LINDERA BENZOIN,5,5,5,0,
49369,LINDERA BENZOIN,LIBE3,59,RI_NCZ,LINDERA BENZOIN,5,5,5,0,
49382,LINDERNIA DUBIA,LIDU,MI,MI,,NA,4,4,NA,
49382,LINDERNIA DUBIA,LIDU,MN,MN,LINDERNIA DUBIA,6,6,6,0,
49382,LINDERNIA DUBIA,LIDU,83,NY_GLHL,LINDERNIA DUBIA,6,6,6,0,
49382,LINDERNIA DUBIA,LIDU,62,PA_AP,LINDERNIA DUBIA,4,4,4,0,
49412,LINNAEA BOREALIS,LIBO3,58,ME_NAAMH,LINNAEA BOREALIS,6,6,6,0,
49412,LINNAEA BOREALIS,LIBO3,82,ME_NBPH,LINNAEA BOREALIS,5,5,5,0,
49412,LINNAEA BOREALIS,LIBO3,MI,MI,LINNAEA BOREALIS,6,6,6,0,
49412,LINNAEA BOREALIS,LIBO3,MN,MN,,NA,9,9,NA,
49412,LINNAEA BOREALIS,LIBO3,58,NH_NAAMH,LINNAEA BOREALIS,6,6,6,0,
49412,LINNAEA BOREALIS,LIBO3,58,NY_NAAMH,LINNAEA BOREALIS,6,6,6,0,
49412,LINNAEA BOREALIS,LIBO3,58,VT_NAAMH,LINNAEA BOREALIS,6,6,6,0,
49412,LINNAEA BOREALIS,LIBO3,WI,WI,LINNAEA BOREALIS,9,9,9,0,
49415,LINNAEA BOREALIS SSP. LONGIFLORA,LIBOL2,58,ME_NAAMH,,NA,6,6,NA,
49415,LINNAEA BOREALIS SSP. LONGIFLORA,LIBOL2,82,ME_NBPH,,NA,5,5,NA,
49415,LINNAEA BOREALIS SSP. LONGIFLORA,LIBOL2,MN,MN,,NA,9,9,NA,
49415,LINNAEA BOREALIS SSP. LONGIFLORA,LIBOL2,58,NY_NAAMH,,NA,6,6,NA,
49415,LINNAEA BOREALIS SSP. LONGIFLORA,LIBOL2,83,VT_GLHL,,NA,9,9,NA,
49530,LIPARIS,LIPAR,MN,MN,,NA,6,6,NA,
49530,LIPARIS,LIPAR,58,NH_NAAMH,,NA,7,7,NA,
49538,LIPARIS LOESELII,LILO,MN,MN,LIPARIS LOESELII,6,6,6,0,
49538,LIPARIS LOESELII,LILO,83,VT_GLHL,LIPARIS LOESELII,7,7,7,0,
49538,LIPARIS LOESELII,LILO,58,VT_NAAMH,LIPARIS LOESELII,6,6,6,0,
49538,LIPARIS LOESELII,LILO,WI,WI,LIPARIS LOESELII,7,7,7,0,
49686,LIRIODENDRON TULIPIFERA,LITU,59,CT_NCZ,LIRIODENDRON TULIPIFERA,6,6,6,0,
49686,LIRIODENDRON TULIPIFERA,LITU,IN,IN,LIRIODENDRON TULIPIFERA,4,4,4,0,
49686,LIRIODENDRON TULIPIFERA,LITU,MI,MI,LIRIODENDRON TULIPIFERA,9,9,9,0,
49686,LIRIODENDRON TULIPIFERA,LITU,58,NJ,LIRIODENDRON TULIPIFERA,6,5,6,1,
49686,LIRIODENDRON TULIPIFERA,LITU,61,OH_APG,LIRIODENDRON TULIPIFERA,5,5,5,0,
49686,LIRIODENDRON TULIPIFERA,LITU,61,PA_APG,LIRIODENDRON TULIPIFERA,5,5,5,0,
49825,LOBELIA,LOBEL,IN,IN,,NA,5,5,NA,
49847,LOBELIA CARDINALIS,LOCA2,59,CT_NCZ,LOBELIA CARDINALIS,6,6,6,0,
49847,LOBELIA CARDINALIS,LOCA2,59,MA_NCZ,LOBELIA CARDINALIS,6,6,6,0,
49847,LOBELIA CARDINALIS,LOCA2,58,NH_NAAMH,LOBELIA CARDINALIS,6,6,6,0,
49847,LOBELIA CARDINALIS,LOCA2,83,NY_GLHL,LOBELIA CARDINALIS,7,7,7,0,
49847,LOBELIA CARDINALIS,LOCA2,61,OH_APG,LOBELIA CARDINALIS,6,6,6,0,
49847,LOBELIA CARDINALIS,LOCA2,59,RI_NCZ,LOBELIA CARDINALIS,6,6,6,0,
49897,LOBELIA INFLATA,LOIN,58,ME_NAAMH,LOBELIA INFLATA,2,2,2,0,
49897,LOBELIA INFLATA,LOIN,MI,MI,LOBELIA INFLATA,0,1,0,-1,
49897,LOBELIA INFLATA,LOIN,58,NH_NAAMH,LOBELIA INFLATA,2,2,2,0,
49897,LOBELIA INFLATA,LOIN,WI,WI,LOBELIA INFLATA,2,2,2,0,
49898,LOBELIA KALMII,LOKA,MI,MI,LOBELIA KALMII,10,10,10,0,
49898,LOBELIA KALMII,LOKA,MN,MN,LOBELIA KALMII,9,9,9,0,
49925,LOBELIA SIPHILITICA,LOSI,58,NY_NAAMH,LOBELIA SIPHILITICA,5,5,5,0,
49928,LOBELIA SPICATA,LOSP,58,ME_NAAMH,LOBELIA SPICATA,4,4,4,0,
50223,LONICERA,LONIC,MI,MI,,NA,0,0,NA,
50223,LONICERA,LONIC,58,VT_NAAMH,,NA,Und,Und,NA,
50246,LONICERA CANADENSIS,LOCA7,58,MA_NAAMH,LONICERA CANADENSIS,6,6,6,0,
50246,LONICERA CANADENSIS,LOCA7,58,ME_NAAMH,LONICERA CANADENSIS,6,6,6,0,
50246,LONICERA CANADENSIS,LOCA7,82,ME_NBPH,LONICERA CANADENSIS,5,5,5,0,
50246,LONICERA CANADENSIS,LOCA7,MI,MI,LONICERA CANADENSIS,5,5,5,0,
50246,LONICERA CANADENSIS,LOCA7,MN,MN,LONICERA CANADENSIS,6,6,6,0,
50246,LONICERA CANADENSIS,LOCA7,58,NH_NAAMH,LONICERA CANADENSIS,6,6,6,0,
50246,LONICERA CANADENSIS,LOCA7,58,NY_NAAMH,LONICERA CANADENSIS,6,6,6,0,
50246,LONICERA CANADENSIS,LOCA7,58,VT_NAAMH,LONICERA CANADENSIS,6,6,6,0,
50246,LONICERA CANADENSIS,LOCA7,WI,WI,LONICERA CANADENSIS,8,8,8,0,
50255,LONICERA DIOICA,LODI2,MI,MI,LONICERA DIOICA,5,5,5,0,
50255,LONICERA DIOICA,LODI2,MN,MN,LONICERA DIOICA,5,5,5,0,
50275,LONICERA HIRSUTA,LOHI,MI,MI,LONICERA HIRSUTA,6,6,6,0,
50275,LONICERA HIRSUTA,LOHI,MN,MN,LONICERA HIRSUTA,6,6,6,0,
50287,LONICERA JAPONICA,LOJA,58,NJ,LONICERA JAPONICA,0,0,0,0,
50287,LONICERA JAPONICA,LOJA,59,RI_NCZ,LONICERA JAPONICA,0,0,0,0,
50295,LONICERA MAACKII,LOMA6,58,CT_NAAMH,,NA,0,0,NA,
50295,LONICERA MAACKII,LOMA6,IN,IN,,NA,0,0,NA,
50300,LONICERA MORROWII,LOMO2,59,CT_NCZ,LONICERA MORROWII,0,0,0,0,
50300,LONICERA MORROWII,LOMO2,IN,IN,LONICERA MORROWII,0,0,0,0,
50300,LONICERA MORROWII,LOMO2,59,MA_NCZ,LONICERA MORROWII,0,0,0,0,
50300,LONICERA MORROWII,LOMO2,MN,MN,,NA,0,0,NA,
50300,LONICERA MORROWII,LOMO2,58,NH_NAAMH,LONICERA MORROWII,0,0,0,0,
50300,LONICERA MORROWII,LOMO2,58,NJ,LONICERA MORROWII,0,0,0,0,
50300,LONICERA MORROWII,LOMO2,83,NY_GLHL,LONICERA MORROWII,0,0,0,0,
50300,LONICERA MORROWII,LOMO2,58,NY_NAAMH,LONICERA MORROWII,0,0,0,0,
50300,LONICERA MORROWII,LOMO2,61,OH_APG,,NA,0,0,NA,
50300,LONICERA MORROWII,LOMO2,62,PA_AP,,NA,0,0,NA,
50300,LONICERA MORROWII,LOMO2,61,PA_APG,,NA,0,0,NA,
50300,LONICERA MORROWII,LOMO2,59,RI_NCZ,LONICERA MORROWII,0,0,0,0,
50300,LONICERA MORROWII,LOMO2,83,VT_GLHL,LONICERA MORROWII,0,0,0,0,
50300,LONICERA MORROWII,LOMO2,58,VT_NAAMH,LONICERA MORROWII,0,0,0,0,
50300,LONICERA MORROWII,LOMO2,WI,WI,LONICERA MORROWII,0,0,0,0,
50303,LONICERA OBLONGIFOLIA,LOOB,82,ME_NBPH,LONICERA OBLONGIFOLIA,7,7,7,0,
50303,LONICERA OBLONGIFOLIA,LOOB,MI,MI,LONICERA OBLONGIFOLIA,8,8,8,0,
50303,LONICERA OBLONGIFOLIA,LOOB,MN,MN,LONICERA OBLONGIFOLIA,8,8,8,0,
50303,LONICERA OBLONGIFOLIA,LOOB,WI,WI,LONICERA OBLONGIFOLIA,9,9,9,0,
50326,LONICERA TATARICA,LOTA,58,CT_NAAMH,LONICERA TATARICA,0,0,0,0,
50326,LONICERA TATARICA,LOTA,59,CT_NCZ,LONICERA TATARICA,0,0,0,0,
50326,LONICERA TATARICA,LOTA,IN,IN,LONICERA TATARICA,0,0,0,0,
50326,LONICERA TATARICA,LOTA,MI,MI,LONICERA TATARICA,0,0,0,0,
50326,LONICERA TATARICA,LOTA,MN,MN,LONICERA TATARICA,0,0,0,0,
50326,LONICERA TATARICA,LOTA,83,NY_GLHL,LONICERA TATARICA,0,0,0,0,
50326,LONICERA TATARICA,LOTA,59,RI_NCZ,LONICERA TATARICA,0,0,0,0,
50326,LONICERA TATARICA,LOTA,83,VT_GLHL,LONICERA TATARICA,0,0,0,0,
50326,LONICERA TATARICA,LOTA,58,VT_NAAMH,LONICERA TATARICA,0,0,0,0,
50326,LONICERA TATARICA,LOTA,WI,WI,LONICERA TATARICA,0,0,0,0,
50331,LONICERA VILLOSA,LOVI,82,ME_NBPH,LONICERA VILLOSA,6,6,6,0,
50331,LONICERA VILLOSA,LOVI,MI,MI,LONICERA VILLOSA,8,8,8,0,
50331,LONICERA VILLOSA,LOVI,MN,MN,LONICERA VILLOSA,8,8,8,0,
50331,LONICERA VILLOSA,LOVI,WI,WI,LONICERA VILLOSA,10,10,10,0,
50224,LONICERA xBELLA,LOBE,59,CT_NCZ,LONICERA ×BELLA,0,0,0,0,
50224,LONICERA xBELLA,LOBE,59,MA_NCZ,LONICERA ×BELLA,0,0,0,0,
50224,LONICERA xBELLA,LOBE,83,NY_GLHL,LONICERA ×BELLA,0,0,0,0,
50224,LONICERA xBELLA,LOBE,WI,WI,,NA,0,0,NA,
50528,LOTUS CORNICULATUS,LOCO6,MI,MI,LOTUS CORNICULATUS,0,0,0,0,
50700,LUDWIGIA,LUDWI,60,PA_APG,,NA,1,1,NA,
50743,LUDWIGIA PALUSTRIS,LUPA,58,CT_NAAMH,LUDWIGIA PALUSTRIS,5,5,5,0,
